,house-types,location,bedrooms,bathrooms,toilets,price,rent / sale
10192,DETACHED BUNGALOW,Egba,3,baths,Toilets,"14,000,000",SALE
10193,SEMI DETACHED,Lekki,4,4,5,"59,000,000",SALE
10194,BLOCKS OF,Ikeja,3,4,4,"12,320,000",SALE
10195,SEMI DETACHED,Sangotedo,4,3,3,"38,800,000",SALE
10196,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
10197,TERRACED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
10198,DETACHED DUPLEX,Lekki,5,5,6,"350,000,000",SALE
10199,DETACHED DUPLEX,Lekki,5,5,5,"145,000,000",SALE
10200,DETACHED DUPLEX,Ikoyi,5,5,6,"500,000,000",SALE
10201,DETACHED DUPLEX,Egba,8,7,7,"60,000,000",SALE
10202,DETACHED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
10203,HOUSE FOR,Ikosi,6,10,10,"215,000,000",SALE
10204,TERRACED DUPLEX,Gbagada,4,5,5,"55,000,000",SALE
10205,SALE,Ojodu,beds,baths,Toilets,"58,000,000",SALE
10206,DETACHED DUPLEX,LondonLekki,4,4,5,"65,000,000",SALE
10207,SEMI DETACHED,Odofin,4,4,4,"60,000,000",SALE
10208,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
10209,DETACHED DUPLEX,Lekki,4,4,5,"50,000,000",SALE
10210,DETACHED DUPLEX,Ojodu,5,5,6,"65,000,000",SALE
10211,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
10212,DETACHED DUPLEX,2Ojodu,5,5,6,"150,000,000",SALE
10213,MASSIONETTE HOUSE,Maryland,4,4,5,"80,000,000",SALE
10214,DETACHED DUPLEX,Lekki,5,6,6,"94,000,000",SALE
10215,HOUSE FOR,Abijo.Lekki,beds,baths,Toilets,"70,000,000",SALE
10216,SEMI DETACHED,Ojodu,4,baths,Toilets,"45,000,000",SALE
10217,TERRACED DUPLEX,Lekki,4,4,5,"45,000,000",SALE
10218,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10219,HOUSE FOR,Lekki,5,6,Toilets,"190,000,000",SALE
10220,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
10221,SEMI DETACHED,2Ajah,5,5,6,"55,000,000",SALE
10222,DETACHED DUPLEX,Lekki,4,4,5,"80,000,000",SALE
10223,BLOCKS OF,Ikorodu,2,2,3,"30,000,000",SALE
10224,BLOCKS OF,Gbagada,3,baths,Toilets,"35,000,000",SALE
10225,DETACHED DUPLEX,Lekki,5,5,6,"150,000,000",SALE
10226,BLOCKS OF,Ogba,2,3,4,"25,000,000",SALE
10227,SEMI DETACHED,-Ajah,4,5,6,"44,000,000",SALE
10228,DUPLEX HOUSE,Lekki,0,0,0,"55,000,000",SALE
10229,HOUSE FOR,Lekki,4,5,5,"55,000,000",SALE
10230,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
10231,DETACHED BUNGALOW,Ikeja,10,1,1,"50,000,000",SALE
10232,TERRACED BUNGALOW,Ikorodu,3,4,4,"25,000,000",SALE
10233,DETACHED DUPLEX,Ikoyi,5,5,5,"1,200,000,000",SALE
10234,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
10235,SEMI DETACHED,Ikorodu,3,4,4,"28,000,000",SALE
10236,TERRACED DUPLEX,Ikoyi,4,4,5,"270,000,000",SALE
10237,SALE,Ogba,beds,baths,Toilets,"9,000,000",SALE
10238,HOUSE FOR,Sangotedo,4,4,5,"37,000,000",SALE
10239,TERRACED DUPLEX,Ikeja,4,4,5,"65,000,000",SALE
10240,MINI FLAT,Lekki,1,1,2,"50,000,000",SALE
10241,DETACHED DUPLEX,Lekki,5,5,6,"300,000,000",SALE
10242,SEMI DETACHED,roadLekki,4,4,5,"55,000,000",SALE
10243,DETACHED DUPLEX,Ikorodu,4,4,5,"33,000,000",SALE
10244,HOUSE FOR,Ojodu,4,4,5,"70,000,000",SALE
10245,DETACHED DUPLEX,Ojodu,5,5,6,"100,000,000",SALE
10246,DETACHED DUPLEX,Ikosi,4,4,5,"65,000,000",SALE
10247,DETACHED DUPLEX,Ajah,5,baths,Toilets,"65,000,000",SALE
10248,SEMI DETACHED,GateLekki,4,baths,5,"54,000,000",SALE
10249,SEMI DETACHED,Lekki,4,4,5,"280,000,000",SALE
10250,DETACHED DUPLEX,Lekki,5,5,6,"95,000,000",SALE
10251,SEMI DETACHED,Lekki,4,4,5,"48,000,000",SALE
10252,DETACHED DUPLEX,Lekki,4,4,5,"90,000,000",SALE
10253,SALE,Egba,0,0,0,"75,000,000",SALE
10254,BLOCKS OF,Egba,10,10,10,"17,000,000",SALE
10255,TERRACED DUPLEX,Maryland,4,4,5,"80,000,000",SALE
10256,TERRACED DUPLEX,Island,4,4,5,"350,000,000",SALE
10257,DETACHED DUPLEX,Lekki,5,5,6,"100,000,000",SALE
10258,DETACHED DUPLEX,Lekki,5,5,6,"93,000,000",SALE
10259,BLOCKS OF,Maryland,3,3,4,"250,000,000",SALE
10260,DETACHED DUPLEX,Ojodu,5,6,6,"100,000,000",SALE
10261,SALE,Shomolu,0,0,0,"40,000,000",SALE
10262,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
10263,DETACHED DUPLEX,Lekki,6,7,7,"260,000,000",SALE
10264,SALE,Shomolu,beds,baths,Toilets,"38,000,000",SALE
10265,SALE,Shomolu,beds,baths,Toilets,"40,000,000",SALE
10266,FLATS HOUSE,Yaba,0,0,0,"40,000,000",SALE
10267,DETACHED DUPLEX,Ojodu,5,5,6,"145,000,000",SALE
10268,DETACHED DUPLEX,Lekki,4,4,5,"130,000,000",SALE
10269,DETACHED DUPLEX,Ikosi,4,4,6,"150,000,000",SALE
10270,DETACHED DUPLEX,Lekki,4,4,5,"105,000,000",SALE
10271,DETACHED DUPLEX,Apapa,5,baths,Toilets,"260,000,000",SALE
10272,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
10273,TERRACED DUPLEX,Ikosi,5,6,6,"85,000,000",SALE
10274,DETACHED DUPLEX,Ikoyi,6,6,7,"310,000,000",SALE
10275,TERRACED DUPLEX,LafiajiLekki,3,3,4,"37,000,000",SALE
10276,FLATS HOUSE,Ejigbo,beds,baths,Toilets,"35,000,000",SALE
10277,DETACHED DUPLEX,Lekki,4,5,5,"65,000,000",SALE
10278,DETACHED DUPLEX,Lekki,4,5,5,"80,000,000",SALE
10279,HOUSE FOR,Ajah,beds,baths,Toilets,"27,500,000",SALE
10280,BLOCKS OF,Lekki,10,10,10,"70,000,000",SALE
10281,HOUSE FOR,Lekki,0,0,0,"83,000,000",SALE
10282,HOUSE FOR,Lekki,4,4,5,"15,000,000",SALE
10283,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
10284,MINI FLAT,Ikorodu,1,1,1,"43,000,000",SALE
10285,DETACHED DUPLEX,Ikoyi,5,6,6,"300,000,000",SALE
10286,HOUSE FOR,IjuIju,4,4,4,"50,000,000",SALE
10287,FLATS HOUSE,Shomolu,beds,baths,Toilets,"180,000,000",SALE
10288,SEMI DETACHED,Egba,3,3,4,"45,000,000",SALE
10289,SEMI DETACHED,Gbagada,5,5,6,"45,000,000",SALE
10290,TERRACED DUPLEX,Lekki,4,5,5,"60,000,000",SALE
10291,TERRACED DUPLEX,Ogba,2,2,2,"7,000,000",SALE
10292,BLOCKS OF,Ikeja,3,3,4,"87,000,000",SALE
10293,TERRACED DUPLEX,Lekki,4,4,5,"180,000,000",SALE
10294,DETACHED DUPLEX,Lekki,5,5,6,"210,000,000",SALE
10295,DETACHED BUNGALOW,Ikorodu,4,4,6,"8,500,000",SALE
10296,SEMI DETACHED,Lekki,5,6,6,"80,000,000",SALE
10297,TERRACED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
10298,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10299,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
10300,SEMI DETACHED,Lekki,4,4,5,"50,000,000",SALE
10301,SEMI DETACHED,Ikosi,4,5,5,"80,000,000",SALE
10302,TERRACED DUPLEX,Ojodu,4,4,5,"36,000,000",SALE
10303,HOUSE FOR,Ojodu,0,0,0,"58,000,000",SALE
10304,BLOCKS OF,Ikoyi,4,4,5,"350,000,000",SALE
10305,DETACHED DUPLEX,OgbaIkeja,5,5,6,"40,000,000",SALE
10306,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
10307,HOUSE FOR,Alimosho,4,3,3,"70,000,000",SALE
10308,BLOCKS OF,Ipaja,10,10,10,"26,000,000",SALE
10309,FLATS HOUSE,Shomolu,beds,baths,Toilets,"30,000,000",SALE
10310,DETACHED DUPLEX,Lekki,5,5,5,"60,000,000",SALE
10311,DETACHED DUPLEX,roadLekki,4,4,5,"76,000,000",SALE
10312,SEMI DETACHED,Lekki,4,4,5,"47,000,000",SALE
10313,TERRACED BUNGALOW,Ikorodu,2,2,2,"8,500,000",SALE
10314,TERRACED DUPLEX,Island,4,4,5,"120,000,000",SALE
10315,DETACHED DUPLEX,Ikoyi,6,baths,Toilets,"800,000,000",SALE
10316,SEMI DETACHED,Lekki,3,5,5,"30,000,000",SALE
10317,DETACHED DUPLEX,Ajah,5,5,6,"85,000,000",SALE
10318,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
10319,DETACHED DUPLEX,Ajah,5,5,6,"85,000,000",SALE
10320,SEMI DETACHED,Island,5,5,6,"250,000,000",SALE
10321,TERRACED DUPLEX,Lekki,4,4,5,"45,000,000",SALE
10322,DETACHED BUNGALOW,Egba,3,4,4,"10,000,000",SALE
10323,DETACHED DUPLEX,Lekki,6,6,6,"200,000,000",SALE
10324,DETACHED BUNGALOW,Ikorodu,4,4,5,"14,000,000",SALE
10325,HOUSE FOR,Ogba,3,3,4,"30,000,000",SALE
10326,SEMI DETACHED,Lekki,4,5,6,"54,000,000",SALE
10327,SEMI DETACHED,Ajah,2,2,2,"17,000,000",SALE
10328,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
10329,FLATS HOUSE,Ikorodu,beds,baths,Toilets,"5,000,000",SALE
10330,HOUSE FOR,Surulere,beds,baths,Toilets,"37,000,000",SALE
10331,SEMI DETACHED,Ikoyi,5,5,5,"600,000,000",SALE
10332,HOUSE FOR,Ikosi,beds,baths,Toilets,"25,000,000",SALE
10333,TERRACED DUPLEX,Lekki,4,4,5,"22,000,000",SALE
10334,SEMI DETACHED,Ojodu,4,5,6,"50,000,000",SALE
10335,HOUSE FOR,Ikoyi,beds,baths,Toilets,"160,000,000",SALE
10336,TERRACED DUPLEX,Lekki,3,4,4,"75,000,000",SALE
10337,TERRACED DUPLEX,Lekki,4,5,5,"40,000,000",SALE
10338,TERRACED DUPLEX,Lekki,4,4,5,"75,000,000",SALE
10339,TERRACED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
10340,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
10341,TERRACED BUNGALOW,Ikorodu,2,2,2,"8,500,000",SALE
10342,FLATS HOUSE,Alimosho,0,0,0,"25,000,000",SALE
10343,DETACHED DUPLEX,Lekki,5,5,6,"280,000,000",SALE
10344,HOUSE FOR,Gbagada,4,3,4,"50,000,000",SALE
10345,SEMI DETACHED,Lekki,4,4,5,"55,000,000",SALE
10346,DETACHED DUPLEX,Ikeja,4,4,5,"70,000,000",SALE
10347,DETACHED DUPLEX,Ojodu,5,6,6,"125,000,000",SALE
10348,BLOCKS OF,Lekki,3,3,3,"48,000,000",SALE
10349,SEMI DETACHED,Lekki,4,4,5,"45,000,000",SALE
10350,TERRACED DUPLEX,Ikeja,4,4,5,"150,000,000",SALE
10351,SEMI DETACHED,Ikoyi,5,7,7,"450,000,000",SALE
10352,BLOCKS OF,Ogba,2,2,2,"650,000",SALE
10353,HOUSE FOR,Gbagada,2,2,2,"50,000,000",SALE
10354,TERRACED DUPLEX,Lekki,3,baths,Toilets,"100,000,000",SALE
10355,SEMI DETACHED,Ajah,3,4,4,"27,500,000",SALE
10356,TERRACED DUPLEX,Island,4,4,5,"110,000,000",SALE
10357,HOUSE FOR,Island,5,6,6,"150,000,000",SALE
10358,BLOCKS OF,Ikoyi,4,4,4,"145,000,000",SALE
10359,SEMI DETACHED,Lekki,4,4,5,"75,000,000",SALE
10360,DETACHED DUPLEX,Lekki,5,5,6,"125,000,000",SALE
10361,HOUSE FOR,Gbagada,4,4,4,"450,000,000",SALE
10362,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10363,SEMI DETACHED,Gbagada,3,4,Toilets,"25,000,000",SALE
10364,DETACHED DUPLEX,Ikeja,5,5,5,"60,000,000",SALE
10365,FLATS HOUSE,Apapa,beds,baths,Toilets,"40,000,000",SALE
10366,FLATS HOUSE,Yaba,beds,baths,Toilets,"130,000,000",SALE
10367,HOUSE FOR,Shomolu,beds,baths,Toilets,"35,000,000",SALE
10368,BLOCKS OF,EyitaIkorodu,10,10,10,"16,000,000",SALE
10369,HOUSE FOR,Ikeja,5,4,4,"60,000,000",SALE
10370,FLATS HOUSE,Ikorodu,beds,baths,Toilets,"7,000,000",SALE
10371,TERRACED DUPLEX,Arepo,4,4,5,"42,500,000",SALE
10372,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10373,SEMI DETACHED,Ojodu,4,4,5,"70,000,000",SALE
10374,DETACHED DUPLEX,Ikosi,5,5,6,"180,000,000",SALE
10375,SEMI DETACHED,Ikeja,4,4,5,"110,000,000",SALE
10376,SEMI DETACHED,Island,3,3,4,"330,000,000",SALE
10377,BLOCKS OF,Ipaja,8,8,8,"26,000,000",SALE
10378,TERRACED DUPLEX,Lekki,4,4,5,"34,000,000",SALE
10379,TERRACED DUPLEX,estateMaryland,4,4,5,"95,000,000",SALE
10380,FLATS HOUSE,Yaba,beds,baths,Toilets,"120,000,000",SALE
10381,TERRACED DUPLEX,Lekki,4,4,5,"40,000,000",SALE
10382,DETACHED BUNGALOW,Ikorodu,10,10,10,"6,500,000",SALE
10383,HOUSE FOR,supermarketSangotedo,4,4,5,"65,000,000",SALE
10384,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10385,BLOCKS OF,Lekki,2,0,0,"25,000,000",SALE
10386,SEMI DETACHED,Lekki,4,4,5,"125,000,000",SALE
10387,DETACHED DUPLEX,Ojodu,4,2,2,"55,000,000",SALE
10388,DETACHED DUPLEX,Lekki,5,5,6,"90,000,000",SALE
10389,TERRACED DUPLEX,Island,4,5,5,"90,000,000",SALE
10390,HOUSE FOR,Shomolu,beds,baths,Toilets,"48,000,000",SALE
10391,DETACHED DUPLEX,Ojodu,4,4,5,"95,000,000",SALE
10392,DETACHED DUPLEX,Lekki,5,5,6,"90,000,000",SALE
10393,DETACHED DUPLEX,Lekki,5,5,5,"120,000,000",SALE
10394,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10395,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10396,HOUSE FOR,Surulere,beds,baths,Toilets,"12,000,000",SALE
10397,SEMI DETACHED,Arepo,4,4,5,"55,000,000",SALE
10398,SEMI DETACHED,Ojodu,4,4,5,"57,000,000",SALE
10399,SEMI DETACHED,Ikorodu,4,4,4,"25,000,000",SALE
10400,HOUSE FOR,Gbagada,4,4,4,"50,000,000",SALE
10401,SEMI DETACHED,Lekki,4,4,5,"45,000,000",SALE
10402,HOUSE FOR,Surulere,beds,baths,Toilets,"40,000,000",SALE
10403,SALE,Ogba,beds,baths,Toilets,"35,000,000",SALE
10404,HOUSE FOR,Ikoyi,4,baths,Toilets,"245,000,000",SALE
10405,SEMI DETACHED,AxisAjah,4,4,5,"55,000,000",SALE
10406,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10407,SEMI DETACHED,AxisAjah,4,4,5,"55,000,000",SALE
10408,DETACHED BUNGALOW,Alimosho,4,4,4,"22,000,000",SALE
10409,HOUSE FOR,Okota,3,baths,Toilets,"50,000,000",SALE
10410,TERRACED DUPLEX,Lekki,4,6,6,"75,000,000",SALE
10411,HOUSE FOR,Ketu,2,baths,Toilets,"15,000,000",SALE
10412,DETACHED DUPLEX,Ajah,4,5,5,"42,000,000",SALE
10413,SEMI DETACHED,Ojodu,4,5,5,"95,000,000",SALE
10414,BLOCKS OF,Lekki,3,0,0,"40,000,000",SALE
10415,SALE,Ajah,beds,baths,Toilets,"60,000,000",SALE
10416,SELF CONTAIN,Ikoyi,4,4,5,"205,000,000",SALE
10417,HOUSE FOR,Shomolu,5,baths,Toilets,"50,000,000",SALE
10418,SALE,Shomolu,beds,baths,Toilets,"25,000,000",SALE
10419,DETACHED DUPLEX,Lekki,5,5,6,"100,000,000",SALE
10420,DETACHED BUNGALOW,Ojodu,3,3,4,"30,000,000",SALE
10421,SEMI DETACHED,Lekki,4,6,6,"45,000,000",SALE
10422,MASSIONETTE HOUSE,Island,4,0,0,"200,000,000",SALE
10423,DETACHED DUPLEX,Lekki,5,5,6,"96,000,000",SALE
10424,BLOCKS OF,Ikeja,2,2,3,"50,000,000",SALE
10425,FLATS HOUSE,Ojodu,beds,baths,Toilets,"32,000,000",SALE
10426,SEMI DETACHED,Lekki,4,6,6,"45,000,000",SALE
10427,TERRACED DUPLEX,Ajah,4,baths,Toilets,"2,900,000",SALE
10428,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
10429,DETACHED DUPLEX,Lekki,4,4,5,"80,000,000",SALE
10430,HOUSE FOR,Shomolu,beds,baths,Toilets,"25,000,000",SALE
10431,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
10432,BLOCKS OF,Ogba,3,3,3,"17,000,000",SALE
10433,DETACHED DUPLEX,Ojodu,4,5,5,"40,000,000",SALE
10434,SEMI DETACHED,Lekki,3,3,4,"27,000,000",SALE
10435,DETACHED DUPLEX,Lekki,5,5,6,"200,000,000",SALE
10436,DETACHED BUNGALOW,Ikorodu,3,3,4,"18,000,000",SALE
10437,TERRACED DUPLEX,Ikoyi,5,5,6,"300,000,000",SALE
10438,HOUSE FOR,Camp,4,4,5,"100,000",SHORTLET
10439,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10440,HOUSE FOR,Gbagada,3,3,3,"18,000,000",SALE
10441,HOUSE FOR,Alimosho,10,10,10,"70,000,000",SALE
10442,SEMI DETACHED,Ikoyi,4,4,5,"270,000,000",SALE
10443,HOUSE FOR,Lekki,5,baths,Toilets,"85,000,000",SALE
10444,FLATS HOUSE,Ikosi,beds,baths,Toilets,"50,000,000",SALE
10445,SEMI DETACHED,Ikeja,3,3,4,"40,000,000",SALE
10446,TERRACED DUPLEX,Lekki,4,4,4,"120,000,000",SALE
10447,BLOCKS OF,Ajah,3,3,4,"55,000,000",SALE
10448,TERRACED DUPLEX,Lekki,4,5,5,"45,000,000",SALE
10449,FLATS HOUSE,Yaba,beds,baths,Toilets,"70,000,000",SALE
10450,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
10451,SEMI DETACHED,Lekki,5,6,7,"130,000,000",SALE
10452,DETACHED DUPLEX,Island,5,5,6,"145,000,000",SALE
10453,SALE,Ojodu,beds,baths,Toilets,"75,000,000",SALE
10454,TERRACED DUPLEX,Ikoyi,3,3,4,"230,000,000",SALE
10455,HOUSE FOR,Ojodu,4,4,4,"38,000,000",SALE
10456,FLATS HOUSE,Ipaja,beds,baths,Toilets,"25,000,000",SALE
10457,TERRACED DUPLEX,Island,4,4,5,"160,000,000",SALE
10458,SALE,Okota,beds,baths,Toilets,"60,000,000",SALE
10459,TERRACED DUPLEX,Ikoyi,4,4,5,"237,000,000",SALE
10460,FLAT ,Yaba,3,3,4,"45,000,000",SALE
10461,BLOCKS OF,Ogba,10,10,10,"65,000,000",SALE
10462,SEMI DETACHED,Lekki,4,4,5,"52,000,000",SALE
10463,TERRACED DUPLEX,Ikoyi,4,4,5,"200,000,000",SALE
10464,DUPLEX HOUSE,Lekki,beds,baths,Toilets,"65,000,000",SALE
10465,SEMI DETACHED,Lekki,5,5,5,"80,000,000",SALE
10466,SALE,Lekki,beds,baths,Toilets,"130,000,000",SALE
10467,DETACHED DUPLEX,Lekki,4,4,4,"110,000,000",SALE
10468,DETACHED DUPLEX,LondonLekki,5,5,6,"100,000,000",SALE
10469,DETACHED DUPLEX,Ikoyi,4,5,5,"270,000,000",SALE
10470,DETACHED DUPLEX,Lekki,5,5,6,"150,000,000",SALE
10471,SEMI DETACHED,Ikoyi,5,5,6,"400,000,000",SALE
10472,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
10473,SEMI DETACHED,Ipaja,3,3,3,"20,000,000",SALE
10474,DETACHED DUPLEX,Surulere,7,baths,Toilets,"150,000,000",SALE
10475,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
10476,DETACHED DUPLEX,Gbagada,5,6,6,"85,000,000",SALE
10477,TERRACED DUPLEX,Lekki,3,3,4,"19,800,000",SALE
10478,HOUSE FOR,Lekki,beds,baths,Toilets,"100,000,000",SALE
10479,FLATS HOUSE,Ikosi,beds,baths,Toilets,"47,000,000",SALE
10480,SEMI DETACHED,Lekki,4,4,5,"170,000,000",SALE
10481,DETACHED DUPLEX,Lekki,6,6,7,"120,000,000",SALE
10482,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10483,SEMI DETACHED,Ikosi,4,5,5,"90,000,000",SALE
10484,HOUSE FOR,Island,beds,baths,Toilets,"550,000,000",SALE
10485,TERRACED DUPLEX,Lekki,2,2,2,"13,500,000",SALE
10486,SEMI DETACHED,Ikoyi,4,baths,Toilets,"150,000,000",SALE
10487,TERRACED DUPLEX,Ikoyi,4,4,5,"180,000,000",SALE
10488,SALE,Ojodu,beds,baths,Toilets,"80,000,000",SALE
10489,DETACHED DUPLEX,Lekki,5,5,6,"120,000,000",SALE
10490,TERRACED DUPLEX,Ojodu,4,5,5,"45,000,000",SALE
10491,DETACHED BUNGALOW,Lekki,4,5,5,"58,000,000",SALE
10492,SEMI DETACHED,Lekki,5,5,6,"130,000,000",SALE
10493,SEMI DETACHED,Ikeja,3,baths,Toilets,"37,000,000",SALE
10494,TERRACED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
10495,MASSIONETTE HOUSE,Ogudu,4,4,4,"40,000,000",SALE
10496,HOUSE FOR,Ojodu,4,4,5,"18,000,000",SALE
10497,DETACHED DUPLEX,-Ajah,4,5,5,"55,000,000",SALE
10498,TERRACED DUPLEX,Ajah,3,3,4,"25,000,000",SALE
10499,TERRACED DUPLEX,Lekki,4,baths,Toilets,"65,000,000",SALE
10500,DETACHED DUPLEX,Lekki,7,9,9,"280,000,000",SALE
10501,SEMI DETACHED,Lekki,5,6,6,"85,000,000",SALE
10502,SEMI DETACHED,Ikoyi,5,5,6,"250,000,000",SALE
10503,DETACHED DUPLEX,Lekki,5,6,6,"110,000,000",SALE
10504,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
10505,BLOCKS OF,Ikoyi,3,3,4,"130,000,000",SALE
10506,HOUSE FOR,Lekki,beds,baths,Toilets,"40,000,000",SALE
10507,SEMI DETACHED,Ikoyi,4,4,5,"550,000,000",SALE
10508,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
10509,DETACHED DUPLEX,Lekki,5,5,6,"85,000,000",SALE
10510,SEMI DETACHED,Ikoyi,4,4,5,"220,000,000",SALE
10511,BLOCKS OF,Lekki,2,2,3,"37,000,000",SALE
10512,BLOCKS OF,Lekki,3,3,4,"80,000,000",SALE
10513,TERRACED DUPLEX,Ikeja,4,4,5,"130,000,000",SALE
10514,DETACHED DUPLEX,Ikoyi,4,4,5,"220,000,000",SALE
10515,SEMI DETACHED,Ikoyi,4,4,5,"360,000,000",SALE
10516,SEMI DETACHED,Lekki,4,4,5,"60,000,000",SALE
10517,HOUSE FOR,Ikeja,4,4,5,"87,000,000",SALE
10518,SEMI DETACHED,Ojodu,4,baths,Toilets,"70,000,000",SALE
10519,DETACHED DUPLEX,Ikoyi,5,5,6,"300,000,000",SALE
10520,TERRACED DUPLEX,Lekki,4,baths,5,"43,000,000",SALE
10521,SEMI DETACHED,Ajah,4,6,6,"43,000,000",SALE
10522,DETACHED DUPLEX,Lekki,5,5,6,"250,000,000",SALE
10523,SEMI DETACHED,Lekki,4,4,5,"47,000,000",SALE
10524,DETACHED DUPLEX,Lekki,5,5,6,"105,000,000",SALE
10525,DETACHED DUPLEX,Lekki,5,5,6,"65,000,000",SALE
10526,TERRACED DUPLEX,Lekki,4,5,6,"120,000,000",SALE
10527,SEMI DETACHED,Ikoyi,4,4,5,"220,000,000",SALE
10528,DETACHED DUPLEX,LondonLekki,5,5,6,"100,000,000",SALE
10529,SEMI DETACHED,Lekki,4,5,5,"60,000,000",SALE
10530,TERRACED DUPLEX,Ajah,3,3,4,"25,000,000",SALE
10531,DETACHED DUPLEX,Lekki,5,5,5,"250,000,000",SALE
10532,TERRACED DUPLEX,Lekki,4,4,5,"65,000,000",SALE
10533,DETACHED DUPLEX,Lekki,5,5,6,"100,000,000",SALE
10534,HOUSE FOR,Lekki,4,4,5,"80,000,000",SALE
10535,BLOCKS OF,Alimosho,3,3,3,"33,000,000",SALE
10536,DETACHED DUPLEX,Lekki,4,4,5,"120,000,000",SALE
10537,DETACHED DUPLEX,IkoyiIkoyi,5,5,6,"650,000,000",SALE
10538,TERRACED DUPLEX,Surulere,4,5,5,"67,000,000",SALE
10539,HOUSE FOR,Ajah,3,3,3,"17,000,000",SALE
10540,DETACHED DUPLEX,Ajah,4,5,5,"45,000,000",SALE
10541,BLOCKS OF,RdIkoyi,5,5,6,"650,000,000",SALE
10542,MINI FLAT,Lekki,1,2,2,"25,000,000",SALE
10543,DETACHED DUPLEX,HomesLekki,5,6,6,"150,000,000",SALE
10544,DETACHED DUPLEX,Lekki,5,5,6,"110,000,000",SALE
10545,DETACHED DUPLEX,Lekki,5,6,7,"75,000,000",SALE
10546,TERRACED DUPLEX,Lekki,4,4,5,"45,000,000",SALE
10547,DETACHED DUPLEX,Ogba,5,baths,Toilets,"35,000,000",SALE
10548,DETACHED DUPLEX,Lekki,5,5,5,"85,000,000",SALE
10549,HOUSE FOR,Lekki,4,4,5,"45,000,000",SALE
10550,TERRACED DUPLEX,Ikoyi,4,4,4,"12,000,000",SALE
10551,DETACHED DUPLEX,Lekki,5,5,6,"75,000,000",SALE
10552,MASSIONETTE HOUSE,Lekki,2,2,3,"35,000,000",SALE
10553,HOUSE FOR,Lekki,3,3,4,"35,000,000",SALE
10554,SEMI DETACHED,Lekki,4,4,5,"90,000,000",SALE
10555,SEMI DETACHED,Ajah,3,4,4,"27,500,000",SALE
10556,DETACHED DUPLEX,Lekki,5,5,6,"80,000,000",SALE
10557,DETACHED DUPLEX,Lekki,5,5,6,"95,000,000",SALE
10558,TERRACED DUPLEX,Lekki,3,3,4,"55,000,000",SALE
10559,HOUSE FOR,Lekki,4,4,5,"50,000,000",SALE
10560,SEMI DETACHED,Lekki,4,4,5,"70,000,000",SALE
10561,DETACHED DUPLEX,Lekki,5,6,6,"90,000,000",SALE
10562,DETACHED DUPLEX,Lekki,4,4,5,"47,000,000",SALE
10563,DETACHED DUPLEX,Ajah,6,6,7,"55,000,000",SALE
10564,DETACHED DUPLEX,Ikoyi,5,5,6,"230,000,000",SALE
10565,DETACHED DUPLEX,Ajah,5,baths,Toilets,"65,000,000",SALE
10566,DETACHED DUPLEX,Lekki,5,5,6,"95,000,000",SALE
10567,DETACHED BUNGALOW,HomesLekki,5,6,6,"85,000,000",SALE
10568,SEMI DETACHED,Lekki,5,6,6,"120,000,000",SALE
10569,DETACHED DUPLEX,Lekki,5,5,6,"160,000,000",SALE
